Site Name,Address,KBS #,Customer #,City,State,Crew ID,Job Type,Time In,Time Out,Status,Duration,Punch In Caller ID,Punch In Phone Type,Punch In Latitude,Punch In Longitude,Punch Out Caller ID,Punch Out Phone Type,Punch Out Latitude,Punch Out Longitude,Source,Punch Reason
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6532,CREW,2026-06-22 13:00,2026-06-22 17:00,Closed,04:00,,"",29.824635625821667,-95.18988207175047,,"",29.8251157,-95.19037840000001,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,9318,CREW,2026-06-22 13:00,2026-06-22 17:00,Closed,04:00,,"",29.824729854668455,-95.18997284007239,,"",29.824759762346698,-95.19001294137065,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6320,CREW,2026-06-22 14:46,2026-06-22 17:00,Closed,02:14,,"",29.824674745610498,-95.18992752490088,,"",29.82516874714688,-95.18987614509476,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,8216,CREW,2026-06-22 18:27,2026-06-23 00:30,Closed,06:03,,"",29.82466753883182,-95.18994078170405,,"",29.824671581173614,-95.18991041363456,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,0000,CREW,2026-06-22 18:27,2026-06-23 00:30,Closed,06:03,,"",29.824721732105186,-95.18994510466877,,"",29.824723950016416,-95.1899723712516,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,7085,CREW,2026-06-22 18:28,2026-06-23 00:30,Closed,06:02,,"",29.824662092842757,-95.18994673454289,,"",29.824697706356087,-95.18994015260394,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,480474019,CREW,2026-06-22 18:28,2026-06-23 00:30,Closed,06:02,,"",29.8243253,-95.189598,,"",29.8243137,-95.1895389,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,2712,CREW,2026-06-22 18:28,2026-06-23 00:31,Closed,06:03,,"",29.824842179276654,-95.18981328221443,,"",29.82765880219107,-95.19222534073393,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,7204,CREW,2026-06-22 18:29,2026-06-23 00:30,Closed,06:01,,"",29.824701662393604,-95.18993158573781,,"",29.824648766651634,-95.1899013002861,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6007,CREW,2026-06-22 18:29,2026-06-23 00:30,Closed,06:01,,"",29.8245203,-95.1896482,,"",29.8242983,-95.189422,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,8398,CREW,2026-06-22 18:30,2026-06-23 00:30,Closed,06:00,,"",29.824354,-95.1894587,,"",29.8242928,-95.189491,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,3155,CREW,2026-06-22 18:30,2026-06-23 00:30,Closed,06:00,,"",29.82463960203404,-95.18988183698667,,"",29.82465077419584,-95.18989662351146,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,3701,CREW,2026-06-22 18:30,2026-06-23 00:31,Closed,06:01,,"",29.824711045767415,-95.18996157656984,,"",29.824720519195097,-95.18994996800049,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6007,CREW,2026-06-23 01:29,2026-06-23 05:30,Closed,04:01,,"",29.824247,-95.1893072,,"",29.8243532,-95.189412,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,7204,CREW,2026-06-23 01:29,2026-06-23 05:31,Closed,04:02,,"",29.8246525740586,-95.18989926126802,,"",29.824627682063745,-95.189879185928,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,0000,CREW,2026-06-23 01:29,2026-06-23 05:30,Closed,04:01,,"",29.824729879055692,-95.1900021739317,,"",29.825178987158388,-95.18990677547269,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,3701,CREW,2026-06-23 01:30,2026-06-23 05:30,Closed,04:00,,"",29.82472034789932,-95.18994985712499,,"",29.824941447147477,-95.19029290859778,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,8216,CREW,2026-06-23 01:30,2026-06-23 05:30,Closed,04:00,,"",29.82460844146325,-95.18984196004274,,"",29.82470365260079,-95.18996862024741,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,3155,CREW,2026-06-23 01:30,2026-06-23 05:30,Closed,04:00,,"",29.824609138039076,-95.18987941389337,,"",29.824937303667358,-95.19030935673153,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,480474019,CREW,2026-06-23 01:30,2026-06-23 05:30,Closed,04:00,,"",29.8242367,-95.1893404,,"",29.8247695,-95.1900663,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,8398,CREW,2026-06-23 01:30,2026-06-23 05:30,Closed,04:00,,"",29.8243599,-95.1896872,,"",29.8244905,-95.1897604,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,7085,CREW,2026-06-23 01:30,2026-06-23 05:30,Closed,04:00,,"",29.82463443125057,-95.18992024811286,,"",29.824757983657037,-95.19017904404885,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,2712,CREW,2026-06-23 01:30,2026-06-23 05:30,Closed,04:00,,"",29.824694813677617,-95.18997100925611,,"",29.825123579093717,-95.18988128010369,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,3675,CREW,2026-06-23 05:55,2026-06-23 12:00,Closed,06:05,,"",29.824731031085083,-95.18997490387211,,"",29.824729566991117,-95.18997480052329,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,0957,CREW,2026-06-23 05:55,2026-06-23 12:00,Closed,06:05,,"",29.82477424330767,-95.19001915880477,,"",29.82472374519406,-95.18996978035868,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6586,CREW,2026-06-23 05:55,2026-06-23 12:00,Closed,06:05,,"",29.8251549,-95.1898138,,"",29.824391,-95.1895962,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6320,CREW,2026-06-23 05:55,2026-06-23 13:30,Closed,07:35,,"",29.82462681929761,-95.18992348010079,,"",29.82470947465285,-95.18997871620701,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6261,CREW,2026-06-23 05:55,2026-06-23 12:02,Closed,06:07,,"",29.8242153,-95.1894354,,"",29.8242316,-95.1894148,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6532,CREW,2026-06-23 05:59,2026-06-23 12:01,Closed,06:02,,"",29.825101899999996,-95.19036820000002,,"",29.824707678464037,-95.18995359166708,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,1009,CREW,2026-06-23 05:59,2026-06-23 12:07,Closed,06:08,,"",29.824677904316886,-95.1899237698571,,"",29.824677904316886,-95.1899237698571,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6067,CREW,2026-06-23 06:00,2026-06-23 12:00,Closed,06:00,,"",29.824641610180766,-95.18994398021191,,"",29.824982390766984,-95.18998356099692,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,9318,CREW,2026-06-23 06:01,2026-06-23 12:00,Closed,05:59,,"",29.823241613183338,-95.19542287304921,,"",29.824730508670637,-95.18997369046744,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,5794,CREW,2026-06-23 06:01,2026-06-23 12:02,Closed,06:01,,"",29.8227126,-95.1967819,,"",29.824392,-95.1895357,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,9496,CREW,2026-06-23 06:01,2026-06-23 12:00,Closed,05:59,,"",29.824663214413285,-95.1924530603878,,"",29.824718738113454,-95.18997635850931,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,2189,CREW,2026-06-23 06:08,2026-06-23 12:00,Closed,05:52,,"",29.8229583,-95.1963367,,"",29.8243354,-95.1896162,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,4156,CREW,2026-06-23 06:08,2026-06-23 12:00,Closed,05:52,,"",29.8250067,-95.1917126,,"",29.8243436,-95.1895758,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,1276,CREW,2026-06-23 06:32,2026-06-23 12:01,Closed,05:29,,"",29.8253776,-95.1883765,,"",29.8267754,-95.1879985,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6586,CREW,2026-06-23 12:55,2026-06-23 17:01,Closed,04:06,,"",29.824289,-95.1893595,,"",29.8251965,-95.1898141,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,1009,CREW,2026-06-23 12:59,2026-06-23 17:03,Closed,04:04,,"",29.824677904316886,-95.1899237698571,,"",29.824677904316886,-95.1899237698571,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,4156,CREW,2026-06-23 12:59,2026-06-23 17:03,Closed,04:04,,"",29.8244216,-95.1896488,,"",29.8249151,-95.1903251,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,2189,CREW,2026-06-23 12:59,2026-06-23 17:02,Closed,04:03,,"",29.8242318,-95.1894384,,"",29.8249683,-95.1902767,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,1276,CREW,2026-06-23 12:59,2026-06-23 17:00,Closed,04:01,,"",29.8251026,-95.1903015,,"",29.8251643,-95.1903379,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6067,CREW,2026-06-23 13:00,2026-06-23 17:00,Closed,04:00,,"",29.824679541083164,-95.18994195401898,,"",29.824679935683633,-95.18996640910262,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,9496,CREW,2026-06-23 13:00,2026-06-23 17:01,Closed,04:01,,"",29.824730685239423,-95.1899901468389,,"",29.824921209392905,-95.19035104671045,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6532,CREW,2026-06-23 13:00,2026-06-23 17:03,Closed,04:03,,"",29.824702883680313,-95.18996121370988,,"",29.825102,-95.19036849999999,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,3675,CREW,2026-06-23 13:00,2026-06-23 17:00,Closed,04:00,,"",29.824729813044023,-95.18997488519163,,"",29.824775494571302,-95.18992192988928,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,0957,CREW,2026-06-23 13:00,2026-06-23 17:00,Closed,04:00,,"",29.824760317780786,-95.19001438919705,,"",29.825318637458498,-95.18979311142502,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,5794,CREW,2026-06-23 13:00,2026-06-23 17:01,Closed,04:01,,"",29.8243666,-95.189619,,"",29.824361,-95.1893602,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,9318,CREW,2026-06-23 13:00,2026-06-23 17:00,Closed,04:00,,"",29.824730508670637,-95.18997369046744,,"",29.824730508670637,-95.18997369046744,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6261,CREW,2026-06-23 13:00,2026-06-23 17:00,Closed,04:00,,"",29.824456,-95.1896773,,"",29.8247594,-95.1900128,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6320,CREW,2026-06-23 14:30,2026-06-23 17:00,Closed,02:30,,"",29.824633685951113,-95.18988448389655,,"",29.824684393466914,-95.18996430345689,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,2712,CREW,2026-06-23 18:25,2026-06-24 00:30,Closed,06:05,,"",29.824731325956108,-95.18996345848733,,"",29.825115333722344,-95.18990524822281,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,7085,CREW,2026-06-23 18:27,2026-06-24 00:30,Closed,06:03,,"",29.824661746870436,-95.18991852707066,,"",29.82467156678622,-95.18992863393225,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,3701,CREW,2026-06-23 18:28,2026-06-24 00:30,Closed,06:02,,"",29.824708976667175,-95.18995676561474,,"",29.82264414795333,-95.19094430868205,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,8398,CREW,2026-06-23 18:30,2026-06-24 00:34,Closed,06:04,,"",29.8243647,-95.189509,,"",29.8242343,-95.1894378,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,7204,CREW,2026-06-23 18:30,2026-06-24 00:30,Closed,06:00,,"",29.824659773119286,-95.18989052555241,,"",29.824672404401074,-95.18995607274552,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6007,CREW,2026-06-23 18:30,2026-06-24 00:30,Closed,06:00,,"",29.824357,-95.1894591,,"",29.8244555,-95.1896283,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,3155,CREW,2026-06-23 18:30,2026-06-24 00:30,Closed,06:00,,"",29.82466325130691,-95.18992967566759,,"",29.82473082064772,-95.18997041788322,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,8216,CREW,2026-06-23 18:30,2026-06-24 00:30,Closed,06:00,,"",29.824657113900777,-95.18992752330507,,"",29.824649559257647,-95.18991902067073,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,480474019,CREW,2026-06-23 18:30,2026-06-24 00:36,Closed,06:06,,"",29.8242356,-95.1893927,,"",29.8242848,-95.1893754,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,2712,CREW,2026-06-24 01:30,2026-06-24 05:30,Closed,04:00,,"",29.824715367077207,-95.18997383012544,,"",29.82526400005126,-95.18986168305554,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,7085,CREW,2026-06-24 01:30,2026-06-24 05:30,Closed,04:00,,"",29.824659733012293,-95.18992060337192,,"",29.824651065478847,-95.18993792082482,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,3701,CREW,2026-06-24 01:30,2026-06-24 05:30,Closed,04:00,,"",29.824723087879715,-95.18995272532071,,"",29.824714854606096,-95.18994457371116,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,3155,CREW,2026-06-24 01:30,2026-06-24 05:30,Closed,04:00,,"",29.824735549913438,-95.18996939118074,,"",29.824737803100636,-95.1899682594217,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,480474019,CREW,2026-06-24 01:30,2026-06-24 05:30,Closed,04:00,,"",29.8243225,-95.1895166,,"",29.8243491,-95.1896059,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,7204,CREW,2026-06-24 01:30,2026-06-24 05:31,Closed,04:01,,"",29.824640948126657,-95.18990687072501,,"",29.824638731542777,-95.1898706873495,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6007,CREW,2026-06-24 01:30,2026-06-24 05:31,Closed,04:01,,"",29.8242997,-95.1893488,,"",29.8242243,-95.1894066,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,8216,CREW,2026-06-24 01:30,2026-06-24 05:30,Closed,04:00,,"",29.824659534407722,-95.18991850993456,,"",29.82465263656404,-95.18992834121437,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,8398,CREW,2026-06-24 01:31,2026-06-24 05:30,Closed,03:59,,"",29.8243047,-95.189294,,"",29.8243227,-95.1895291,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,2189,CREW,2026-06-24 05:54,2026-06-24 12:00,Closed,06:06,,"",29.8250883,-95.1902383,,"",29.8243669,-95.1895226,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6586,CREW,2026-06-24 05:54,2026-06-24 12:00,Closed,06:06,,"",29.8249825,-95.189957,,"",29.8243396,-95.1896464,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,3675,CREW,2026-06-24 05:55,2026-06-24 12:00,Closed,06:05,,"",29.82473032020756,-95.18997469739075,,"",29.824705598727512,-95.18995216654024,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6320,CREW,2026-06-24 05:55,2026-06-24 13:30,Closed,07:35,,"",29.824629613373027,-95.18990882835567,,"",29.824701712756486,-95.18999716147128,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6261,CREW,2026-06-24 05:55,2026-06-24 12:00,Closed,06:05,,"",29.8245015,-95.1895912,,"",29.8243149,-95.1894727,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,0957,CREW,2026-06-24 05:55,2026-06-24 12:00,Closed,06:05,,"",29.82472838868385,-95.189973720318,,"",29.824760317780786,-95.19001438919705,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,4156,CREW,2026-06-24 05:57,2026-06-24 12:00,Closed,06:03,,"",29.8243472,-95.1895835,,"",29.8245266,-95.1897166,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,9318,CREW,2026-06-24 05:57,2026-06-24 12:00,Closed,06:03,,"",29.823714360775913,-95.19396439399999,,"",29.824717219551925,-95.18996143736013,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,9496,CREW,2026-06-24 05:57,2026-06-24 12:00,Closed,06:03,,"",29.824555339319467,-95.19255682834907,,"",29.82470816964357,-95.18995274372874,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,1009,CREW,2026-06-24 05:58,2026-06-24 12:06,Closed,06:08,,"",29.824677317095144,-95.18992274448668,,"",29.824677317095144,-95.18992274448668,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6067,CREW,2026-06-24 05:59,2026-06-24 12:00,Closed,06:01,,"",29.824618441382512,-95.18989904985102,,"",29.82463803908243,-95.18988583989152,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,1276,CREW,2026-06-24 06:00,2026-06-24 12:00,Closed,06:00,,"",29.8233472,-95.1950459,,"",29.8250503,-95.1904183,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,5794,CREW,2026-06-24 06:02,2026-06-24 12:01,Closed,05:59,,"",29.8224464,-95.1972957,,"",29.8242845,-95.1892958,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6532,CREW,2026-06-24 06:03,2026-06-24 12:00,Closed,05:57,,"",29.823688999999998,-95.1940869,,"",29.8250395,-95.1908556,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6586,CREW,2026-06-24 12:55,2026-06-24 17:00,Closed,04:05,,"",29.8243389,-95.1895752,,"",29.8251842,-95.1898448,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,1276,CREW,2026-06-24 12:59,2026-06-24 17:00,Closed,04:01,,"",29.8249398,-95.1884536,,"",29.825073,-95.1903227,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,1009,CREW,2026-06-24 12:59,2026-06-24 17:03,Closed,04:04,,"",29.824677317095144,-95.18992274448668,,"",29.824677317095144,-95.18992274448668,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6067,CREW,2026-06-24 13:00,2026-06-24 17:00,Closed,04:00,,"",29.824650880577877,-95.18989742869657,,"",29.82465632620485,-95.18991043214088,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,0957,CREW,2026-06-24 13:00,2026-06-24 17:01,Closed,04:01,,"",29.82472861926542,-95.18997365954166,,"",29.825209147173776,-95.1898524851645,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,3675,CREW,2026-06-24 13:00,2026-06-24 17:00,Closed,04:00,,"",29.824731038979778,-95.1899752990186,,"",29.824729263966873,-95.1899749738001,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,9496,CREW,2026-06-24 13:00,2026-06-24 17:00,Closed,04:00,,"",29.82472543575397,-95.18998241043583,,"",29.824735941933955,-95.19000559679262,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,9318,CREW,2026-06-24 13:00,2026-06-24 17:00,Closed,04:00,,"",29.824718973614313,-95.19000174663879,,"",29.82473068642924,-95.18997283443044,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6261,CREW,2026-06-24 13:00,2026-06-24 17:00,Closed,04:00,,"",29.8242092,-95.1894477,,"",29.8252517,-95.1899037,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,5794,CREW,2026-06-24 13:00,2026-06-24 17:00,Closed,04:00,,"",29.8242617,-95.1895019,,"",29.8245129,-95.189595,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6532,CREW,2026-06-24 13:00,2026-06-24 17:00,Closed,04:00,,"",29.825020316267633,-95.19029401230321,,"",29.825150700000002,-95.1902969,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,2189,CREW,2026-06-24 13:00,2026-06-24 17:00,Closed,04:00,,"",29.824428,-95.1895346,,"",29.8249612,-95.1902719,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,4156,CREW,2026-06-24 13:00,2026-06-24 17:00,Closed,04:00,,"",29.8242302,-95.1894377,,"",29.8249367,-95.19017,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6320,CREW,2026-06-24 14:30,2026-06-24 17:00,Closed,02:30,,"",29.824729476064437,-95.19003124515903,,"",29.82516683405932,-95.1898800559345,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,0000,CREW,2026-06-24 18:22,2026-06-25 00:30,Closed,06:08,,"",29.824719956490636,-95.18995293307123,,"",29.82551475408013,-95.19035535656387,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,7085,CREW,2026-06-24 18:28,2026-06-25 00:30,Closed,06:02,,"",29.824502829509314,-95.1896854670006,,"",29.8246239349539,-95.18986042325162,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,480474019,CREW,2026-06-24 18:28,2026-06-25 00:30,Closed,06:02,,"",29.8242708,-95.1895031,,"",29.8242952,-95.189502,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,7204,CREW,2026-06-24 18:28,2026-06-25 00:32,Closed,06:04,,"",29.824643413497945,-95.18991441656675,,"",29.82468326983674,-95.18986475128352,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,3701,CREW,2026-06-24 18:29,2026-06-25 00:30,Closed,06:01,,"",29.824712760128424,-95.1899425553316,,"",29.825485704995756,-95.19037507612482,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6007,CREW,2026-06-24 18:29,2026-06-25 00:31,Closed,06:02,,"",29.8243624,-95.1894933,,"",29.8243181,-95.1895363,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,3155,CREW,2026-06-24 18:30,2026-06-25 00:30,Closed,06:00,,"",29.82472730959075,-95.18996100333766,,"",29.82547119256898,-95.1903899017415,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,8216,CREW,2026-06-24 18:30,2026-06-25 00:30,Closed,06:00,,"",29.824645764908794,-95.18991175585504,,"",29.82462566116163,-95.18987542448892,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,8398,CREW,2026-06-24 18:31,2026-06-25 00:30,Closed,05:59,,"",29.8244346,-95.1897425,,"",29.8254719,-95.1902971,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,2712,CREW,2026-06-24 18:33,2026-06-25 00:31,Closed,05:58,,"",29.82584825115691,-95.18863154337608,,"",29.824956611409476,-95.18974797320202,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,7204,CREW,2026-06-25 01:29,2026-06-25 05:30,Closed,04:01,,"",29.82467933294309,-95.189948383167,,"",29.82468307866671,-95.1899623840396,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,7085,CREW,2026-06-25 01:29,2026-06-25 05:30,Closed,04:01,,"",29.824670351323952,-95.18994448367403,,"",29.824714490792957,-95.1899473464874,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,480474019,CREW,2026-06-25 01:29,2026-06-25 05:30,Closed,04:01,,"",29.824236,-95.1893997,,"",29.8243103,-95.1896021,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6007,CREW,2026-06-25 01:29,2026-06-25 05:29,Closed,04:00,,"",29.8243709,-95.1896158,,"",29.8244316,-95.1896719,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,8216,CREW,2026-06-25 01:30,2026-06-25 05:30,Closed,04:00,,"",29.824646997128294,-95.18990242790834,,"",29.824712090567825,-95.1899943202192,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,3701,CREW,2026-06-25 01:30,2026-06-25 05:30,Closed,04:00,,"",29.82544940796521,-95.19032879028015,,"",29.825286788237108,-95.19017868087484,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,0000,CREW,2026-06-25 01:30,2026-06-25 05:30,Closed,04:00,,"",29.825487636197526,-95.19034956047942,,"",29.82528491430095,-95.19014225303023,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,3155,CREW,2026-06-25 01:30,2026-06-25 05:30,Closed,04:00,,"",29.82548302592288,-95.19035083443006,,"",29.82694519751456,-95.18968626099245,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,8398,CREW,2026-06-25 01:30,2026-06-25 05:30,Closed,04:00,,"",29.8253867,-95.19027,,"",29.8244052,-95.1896479,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,2712,CREW,2026-06-25 01:30,2026-06-25 05:31,Closed,04:01,,"",29.824709088572178,-95.18997229201099,,"",29.82493635554746,-95.18974421313011,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,0957,CREW,2026-06-25 05:55,2026-06-25 12:00,Closed,06:05,,"",29.824724190955376,-95.18995404445151,,"",29.824760317780786,-95.19001438919705,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,3675,CREW,2026-06-25 05:55,2026-06-25 12:00,Closed,06:05,,"",29.824728575357344,-95.1899742347901,,"",29.824714629481132,-95.18996024225778,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6261,CREW,2026-06-25 05:55,2026-06-25 12:03,Closed,06:08,,"",29.8244205,-95.1896803,,"",29.8242956,-95.1894637,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6320,CREW,2026-06-25 05:55,2026-06-25 13:30,Closed,07:35,,"",29.82465377190506,-95.18993515016798,,"",29.824682606473914,-95.18992594905987,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6586,CREW,2026-06-25 05:55,2026-06-25 12:02,Closed,06:07,,"",29.8242668,-95.189589,,"",29.8243255,-95.1894845,,user
